srclang,trglang,segmentId,system1Id,system2Id,system1rank,system2rank
eng,deu,1432,KIT.4951,online-G.0,1,2
eng,deu,1432,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,1432,KIT.4951,uedin-nmt.4723,1,1
eng,deu,1432,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1432,online-G.0,uedin-nmt.4723,1,1
eng,deu,1432,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,1980,TALP-UPC.4830,C-3MA.4958,2,1
eng,deu,1980,TALP-UPC.4830,online-G.0,1,1
eng,deu,1980,C-3MA.4958,online-G.0,1,1
eng,deu,1430,online-F.0,C-3MA.4958,1,1
eng,deu,1430,online-F.0,SYSTRAN.4846,2,1
eng,deu,1430,online-F.0,online-A.0,2,1
eng,deu,1430,online-F.0,online-B.0,1,1
eng,deu,1430,online-F.0,KIT.4951,1,1
eng,deu,1430,online-F.0,online-G.0,2,1
eng,deu,1430,online-F.0,uedin-nmt.4723,1,1
eng,deu,1430,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,1430,C-3MA.4958,online-A.0,1,1
eng,deu,1430,C-3MA.4958,online-B.0,1,1
eng,deu,1430,C-3MA.4958,KIT.4951,1,2
eng,deu,1430,C-3MA.4958,online-G.0,1,1
eng,deu,1430,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,1430,SYSTRAN.4846,online-A.0,1,1
eng,deu,1430,SYSTRAN.4846,online-B.0,1,2
eng,deu,1430,SYSTRAN.4846,KIT.4951,1,2
eng,deu,1430,SYSTRAN.4846,online-G.0,1,1
eng,deu,1430,SYSTRAN.4846,uedin-nmt.4723,1,2
eng,deu,1430,online-A.0,online-B.0,1,1
eng,deu,1430,online-A.0,KIT.4951,1,2
eng,deu,1430,online-A.0,online-G.0,1,1
eng,deu,1430,online-A.0,uedin-nmt.4723,1,1
eng,deu,1430,online-B.0,KIT.4951,1,2
eng,deu,1430,online-B.0,online-G.0,2,1
eng,deu,1430,online-B.0,uedin-nmt.4723,1,1
eng,deu,1430,KIT.4951,online-G.0,2,1
eng,deu,1430,KIT.4951,uedin-nmt.4723,2,1
eng,deu,1430,online-G.0,uedin-nmt.4723,1,2
eng,deu,1431,TALP-UPC.4830,online-F.0,1,2
eng,deu,1431,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,1431,TALP-UPC.4830,online-A.0,1,1
eng,deu,1431,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,1431,TALP-UPC.4830,KIT.4951,1,1
eng,deu,1431,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,1431,online-F.0,SYSTRAN.4846,2,1
eng,deu,1431,online-F.0,online-A.0,2,1
eng,deu,1431,online-F.0,LIUM-NMT.4733,2,1
eng,deu,1431,online-F.0,KIT.4951,2,1
eng,deu,1431,online-F.0,uedin-nmt.4723,2,1
eng,deu,1431,SYSTRAN.4846,online-A.0,1,1
eng,deu,1431,SYSTRAN.4846,LIUM-NMT.4733,2,1
eng,deu,1431,SYSTRAN.4846,KIT.4951,1,1
eng,deu,1431,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,1431,online-A.0,LIUM-NMT.4733,2,1
eng,deu,1431,online-A.0,KIT.4951,1,1
eng,deu,1431,online-A.0,uedin-nmt.4723,1,1
eng,deu,1431,LIUM-NMT.4733,KIT.4951,1,2
eng,deu,1431,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,1431,KIT.4951,uedin-nmt.4723,2,1
eng,deu,1380,TALP-UPC.4830,online-F.0,1,1
eng,deu,1380,TALP-UPC.4830,C-3MA.4958,1,2
eng,deu,1380,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,1380,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,1380,TALP-UPC.4830,online-B.0,1,1
eng,deu,1380,TALP-UPC.4830,KIT.4951,1,1
eng,deu,1380,TALP-UPC.4830,online-G.0,1,1
eng,deu,1380,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,1380,online-F.0,C-3MA.4958,1,2
eng,deu,1380,online-F.0,SYSTRAN.4846,1,1
eng,deu,1380,online-F.0,LIUM-NMT.4733,1,1
eng,deu,1380,online-F.0,online-B.0,1,1
eng,deu,1380,online-F.0,KIT.4951,1,1
eng,deu,1380,online-F.0,online-G.0,1,1
eng,deu,1380,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,online-F.0,uedin-nmt.4723,1,1
eng,deu,1380,C-3MA.4958,SYSTRAN.4846,2,1
eng,deu,1380,C-3MA.4958,LIUM-NMT.4733,2,1
eng,deu,1380,C-3MA.4958,online-B.0,2,1
eng,deu,1380,C-3MA.4958,KIT.4951,2,1
eng,deu,1380,C-3MA.4958,online-G.0,2,1
eng,deu,1380,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,C-3MA.4958,uedin-nmt.4723,2,1
eng,deu,1380,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,1380,SYSTRAN.4846,online-B.0,1,1
eng,deu,1380,SYSTRAN.4846,KIT.4951,1,1
eng,deu,1380,SYSTRAN.4846,online-G.0,1,1
eng,deu,1380,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,1380,LIUM-NMT.4733,online-B.0,1,1
eng,deu,1380,LIUM-NMT.4733,KIT.4951,1,1
eng,deu,1380,LIUM-NMT.4733,online-G.0,1,1
eng,deu,1380,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,1380,online-B.0,KIT.4951,1,1
eng,deu,1380,online-B.0,online-G.0,1,1
eng,deu,1380,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,online-B.0,uedin-nmt.4723,1,1
eng,deu,1380,KIT.4951,online-G.0,1,1
eng,deu,1380,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,KIT.4951,uedin-nmt.4723,1,1
eng,deu,1380,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1380,online-G.0,uedin-nmt.4723,1,1
eng,deu,1380,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,1637,TALP-UPC.4830,online-F.0,1,2
eng,deu,1637,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,1637,TALP-UPC.4830,online-B.0,2,1
eng,deu,1637,TALP-UPC.4830,KIT.4951,1,1
eng,deu,1637,TALP-UPC.4830,online-G.0,2,1
eng,deu,1637,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,2
eng,deu,1637,TALP-UPC.4830,uedin-nmt.4723,2,1
eng,deu,1637,online-F.0,LIUM-NMT.4733,2,1
eng,deu,1637,online-F.0,online-B.0,2,1
eng,deu,1637,online-F.0,KIT.4951,2,1
eng,deu,1637,online-F.0,online-G.0,2,1
eng,deu,1637,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1637,online-F.0,uedin-nmt.4723,2,1
eng,deu,1637,LIUM-NMT.4733,online-B.0,2,1
eng,deu,1637,LIUM-NMT.4733,KIT.4951,2,1
eng,deu,1637,LIUM-NMT.4733,online-G.0,2,1
eng,deu,1637,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1637,LIUM-NMT.4733,uedin-nmt.4723,2,1
eng,deu,1637,online-B.0,KIT.4951,1,1
eng,deu,1637,online-B.0,online-G.0,1,1
eng,deu,1637,online-B.0,RWTH-nmt-ensemble.4920,1,2
eng,deu,1637,online-B.0,uedin-nmt.4723,1,1
eng,deu,1637,KIT.4951,online-G.0,1,1
eng,deu,1637,KIT.4951,RWTH-nmt-ensemble.4920,1,2
eng,deu,1637,KIT.4951,uedin-nmt.4723,2,1
eng,deu,1637,online-G.0,RWTH-nmt-ensemble.4920,1,2
eng,deu,1637,online-G.0,uedin-nmt.4723,1,1
eng,deu,1637,RWTH-nmt-ensemble.4920,uedin-nmt.4723,2,1
eng,deu,1438,online-F.0,C-3MA.4958,1,1
eng,deu,1438,online-F.0,SYSTRAN.4846,1,1
eng,deu,1438,online-F.0,online-A.0,1,1
eng,deu,1438,online-F.0,LIUM-NMT.4733,1,2
eng,deu,1438,online-F.0,online-B.0,1,2
eng,deu,1438,online-F.0,KIT.4951,1,2
eng,deu,1438,online-F.0,online-G.0,1,2
eng,deu,1438,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1438,online-F.0,uedin-nmt.4723,1,1
eng,deu,1438,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,1438,C-3MA.4958,online-A.0,1,1
eng,deu,1438,C-3MA.4958,LIUM-NMT.4733,1,2
eng,deu,1438,C-3MA.4958,online-B.0,1,2
eng,deu,1438,C-3MA.4958,KIT.4951,1,2
eng,deu,1438,C-3MA.4958,online-G.0,1,2
eng,deu,1438,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,1438,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,1438,SYSTRAN.4846,online-A.0,1,1
eng,deu,1438,SYSTRAN.4846,LIUM-NMT.4733,1,2
eng,deu,1438,SYSTRAN.4846,online-B.0,1,1
eng,deu,1438,SYSTRAN.4846,KIT.4951,1,2
eng,deu,1438,SYSTRAN.4846,online-G.0,1,2
eng,deu,1438,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1438,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,1438,online-A.0,LIUM-NMT.4733,1,2
eng,deu,1438,online-A.0,online-B.0,1,2
eng,deu,1438,online-A.0,KIT.4951,1,2
eng,deu,1438,online-A.0,online-G.0,1,2
eng,deu,1438,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1438,online-A.0,uedin-nmt.4723,1,1
eng,deu,1438,LIUM-NMT.4733,online-B.0,2,1
eng,deu,1438,LIUM-NMT.4733,KIT.4951,2,1
eng,deu,1438,LIUM-NMT.4733,online-G.0,2,1
eng,deu,1438,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,2,1
eng,deu,1438,LIUM-NMT.4733,uedin-nmt.4723,2,1
eng,deu,1438,online-B.0,KIT.4951,1,1
eng,deu,1438,online-B.0,online-G.0,1,1
eng,deu,1438,online-B.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,1438,online-B.0,uedin-nmt.4723,2,1
eng,deu,1438,KIT.4951,online-G.0,1,1
eng,deu,1438,KIT.4951,RWTH-nmt-ensemble.4920,2,1
eng,deu,1438,KIT.4951,uedin-nmt.4723,2,1
eng,deu,1438,online-G.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,1438,online-G.0,uedin-nmt.4723,2,1
eng,deu,1438,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,1381,TALP-UPC.4830,online-F.0,1,1
eng,deu,1381,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,1381,TALP-UPC.4830,SYSTRAN.4846,1,2
eng,deu,1381,TALP-UPC.4830,LIUM-NMT.4733,1,2
eng,deu,1381,TALP-UPC.4830,online-B.0,1,1
eng,deu,1381,TALP-UPC.4830,KIT.4951,1,1
eng,deu,1381,TALP-UPC.4830,online-G.0,1,1
eng,deu,1381,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,2
eng,deu,1381,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,1381,online-F.0,C-3MA.4958,1,1
eng,deu,1381,online-F.0,SYSTRAN.4846,1,1
eng,deu,1381,online-F.0,LIUM-NMT.4733,1,1
eng,deu,1381,online-F.0,online-B.0,2,1
eng,deu,1381,online-F.0,KIT.4951,1,1
eng,deu,1381,online-F.0,online-G.0,1,1
eng,deu,1381,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1381,online-F.0,uedin-nmt.4723,2,1
eng,deu,1381,C-3MA.4958,SYSTRAN.4846,1,2
eng,deu,1381,C-3MA.4958,LIUM-NMT.4733,1,2
eng,deu,1381,C-3MA.4958,online-B.0,1,1
eng,deu,1381,C-3MA.4958,KIT.4951,1,1
eng,deu,1381,C-3MA.4958,online-G.0,1,1
eng,deu,1381,C-3MA.4958,RWTH-nmt-ensemble.4920,1,2
eng,deu,1381,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,1381,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,1381,SYSTRAN.4846,online-B.0,2,1
eng,deu,1381,SYSTRAN.4846,KIT.4951,1,1
eng,deu,1381,SYSTRAN.4846,online-G.0,1,1
eng,deu,1381,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1381,SYSTRAN.4846,uedin-nmt.4723,2,1
eng,deu,1381,LIUM-NMT.4733,online-B.0,2,1
eng,deu,1381,LIUM-NMT.4733,KIT.4951,1,1
eng,deu,1381,LIUM-NMT.4733,online-G.0,1,1
eng,deu,1381,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1381,LIUM-NMT.4733,uedin-nmt.4723,2,1
eng,deu,1381,online-B.0,KIT.4951,1,2
eng,deu,1381,online-B.0,online-G.0,1,2
eng,deu,1381,online-B.0,RWTH-nmt-ensemble.4920,1,2
eng,deu,1381,online-B.0,uedin-nmt.4723,1,1
eng,deu,1381,KIT.4951,online-G.0,1,1
eng,deu,1381,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,1381,KIT.4951,uedin-nmt.4723,2,1
eng,deu,1381,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1381,online-G.0,uedin-nmt.4723,2,1
eng,deu,1381,RWTH-nmt-ensemble.4920,uedin-nmt.4723,2,1
eng,deu,1541,online-F.0,C-3MA.4958,2,1
eng,deu,1541,online-F.0,online-A.0,1,1
eng,deu,1541,online-F.0,LIUM-NMT.4733,1,1
eng,deu,1541,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1541,online-F.0,uedin-nmt.4723,2,1
eng,deu,1541,C-3MA.4958,online-A.0,1,2
eng,deu,1541,C-3MA.4958,LIUM-NMT.4733,1,2
eng,deu,1541,C-3MA.4958,RWTH-nmt-ensemble.4920,1,2
eng,deu,1541,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,1541,online-A.0,LIUM-NMT.4733,1,1
eng,deu,1541,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1541,online-A.0,uedin-nmt.4723,1,1
eng,deu,1541,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1541,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,1541,RWTH-nmt-ensemble.4920,uedin-nmt.4723,2,1
eng,deu,458,TALP-UPC.4830,online-F.0,1,1
eng,deu,458,TALP-UPC.4830,online-A.0,1,2
eng,deu,458,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,458,TALP-UPC.4830,KIT.4951,2,1
eng,deu,458,TALP-UPC.4830,online-G.0,1,1
eng,deu,458,TALP-UPC.4830,RWTH-nmt-ensemble.4920,2,1
eng,deu,458,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,458,online-F.0,online-A.0,1,2
eng,deu,458,online-F.0,LIUM-NMT.4733,1,2
eng,deu,458,online-F.0,KIT.4951,1,1
eng,deu,458,online-F.0,online-G.0,1,1
eng,deu,458,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,458,online-F.0,uedin-nmt.4723,1,1
eng,deu,458,online-A.0,LIUM-NMT.4733,2,1
eng,deu,458,online-A.0,KIT.4951,2,1
eng,deu,458,online-A.0,online-G.0,2,1
eng,deu,458,online-A.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,458,online-A.0,uedin-nmt.4723,2,1
eng,deu,458,LIUM-NMT.4733,KIT.4951,2,1
eng,deu,458,LIUM-NMT.4733,online-G.0,2,1
eng,deu,458,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,2,1
eng,deu,458,LIUM-NMT.4733,uedin-nmt.4723,2,1
eng,deu,458,KIT.4951,online-G.0,1,1
eng,deu,458,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,458,KIT.4951,uedin-nmt.4723,1,1
eng,deu,458,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,458,online-G.0,uedin-nmt.4723,1,1
eng,deu,458,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,1349,TALP-UPC.4830,online-F.0,1,1
eng,deu,1349,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,1349,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,1349,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,1349,TALP-UPC.4830,online-B.0,1,1
eng,deu,1349,TALP-UPC.4830,online-G.0,1,2
eng,deu,1349,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,1349,online-F.0,C-3MA.4958,2,1
eng,deu,1349,online-F.0,SYSTRAN.4846,2,1
eng,deu,1349,online-F.0,LIUM-NMT.4733,1,1
eng,deu,1349,online-F.0,online-B.0,2,1
eng,deu,1349,online-F.0,online-G.0,1,2
eng,deu,1349,online-F.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,1349,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,1349,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,1349,C-3MA.4958,online-B.0,1,1
eng,deu,1349,C-3MA.4958,online-G.0,1,2
eng,deu,1349,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,1349,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,1349,SYSTRAN.4846,online-B.0,1,1
eng,deu,1349,SYSTRAN.4846,online-G.0,1,2
eng,deu,1349,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1349,LIUM-NMT.4733,online-B.0,1,1
eng,deu,1349,LIUM-NMT.4733,online-G.0,1,2
eng,deu,1349,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1349,online-B.0,online-G.0,1,2
eng,deu,1349,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1349,online-G.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,1340,TALP-UPC.4830,online-F.0,2,1
eng,deu,1340,TALP-UPC.4830,C-3MA.4958,2,1
eng,deu,1340,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,1340,TALP-UPC.4830,online-A.0,2,1
eng,deu,1340,TALP-UPC.4830,LIUM-NMT.4733,2,1
eng,deu,1340,TALP-UPC.4830,online-B.0,2,1
eng,deu,1340,TALP-UPC.4830,KIT.4951,1,1
eng,deu,1340,TALP-UPC.4830,RWTH-nmt-ensemble.4920,2,1
eng,deu,1340,online-F.0,C-3MA.4958,1,1
eng,deu,1340,online-F.0,SYSTRAN.4846,1,2
eng,deu,1340,online-F.0,online-A.0,1,1
eng,deu,1340,online-F.0,LIUM-NMT.4733,1,1
eng,deu,1340,online-F.0,online-B.0,1,2
eng,deu,1340,online-F.0,KIT.4951,1,2
eng,deu,1340,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1340,C-3MA.4958,SYSTRAN.4846,1,2
eng,deu,1340,C-3MA.4958,online-A.0,1,1
eng,deu,1340,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,1340,C-3MA.4958,online-B.0,1,1
eng,deu,1340,C-3MA.4958,KIT.4951,1,1
eng,deu,1340,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,1340,SYSTRAN.4846,online-A.0,2,1
eng,deu,1340,SYSTRAN.4846,LIUM-NMT.4733,2,1
eng,deu,1340,SYSTRAN.4846,online-B.0,1,1
eng,deu,1340,SYSTRAN.4846,KIT.4951,1,1
eng,deu,1340,SYSTRAN.4846,RWTH-nmt-ensemble.4920,2,1
eng,deu,1340,online-A.0,LIUM-NMT.4733,1,1
eng,deu,1340,online-A.0,online-B.0,1,1
eng,deu,1340,online-A.0,KIT.4951,1,2
eng,deu,1340,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1340,LIUM-NMT.4733,online-B.0,1,2
eng,deu,1340,LIUM-NMT.4733,KIT.4951,1,2
eng,deu,1340,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1340,online-B.0,KIT.4951,1,1
eng,deu,1340,online-B.0,RWTH-nmt-ensemble.4920,2,1
eng,deu,1340,KIT.4951,RWTH-nmt-ensemble.4920,2,1
eng,deu,1341,TALP-UPC.4830,online-F.0,1,1
eng,deu,1341,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,1341,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,1341,TALP-UPC.4830,online-A.0,1,1
eng,deu,1341,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,1341,TALP-UPC.4830,online-G.0,1,1
eng,deu,1341,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,1341,TALP-UPC.4830,uedin-nmt.4723,1,1
eng,deu,1341,online-F.0,C-3MA.4958,1,1
eng,deu,1341,online-F.0,SYSTRAN.4846,1,1
eng,deu,1341,online-F.0,online-A.0,1,1
eng,deu,1341,online-F.0,LIUM-NMT.4733,1,1
eng,deu,1341,online-F.0,online-G.0,2,1
eng,deu,1341,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1341,online-F.0,uedin-nmt.4723,1,1
eng,deu,1341,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,1341,C-3MA.4958,online-A.0,1,1
eng,deu,1341,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,1341,C-3MA.4958,online-G.0,1,1
eng,deu,1341,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,1341,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,1341,SYSTRAN.4846,online-A.0,1,1
eng,deu,1341,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,1341,SYSTRAN.4846,online-G.0,1,1
eng,deu,1341,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1341,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,1341,online-A.0,LIUM-NMT.4733,1,1
eng,deu,1341,online-A.0,online-G.0,1,1
eng,deu,1341,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1341,online-A.0,uedin-nmt.4723,1,1
eng,deu,1341,LIUM-NMT.4733,online-G.0,1,1
eng,deu,1341,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1341,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,1341,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1341,online-G.0,uedin-nmt.4723,1,1
eng,deu,1341,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,452,TALP-UPC.4830,C-3MA.4958,1,1
eng,deu,452,TALP-UPC.4830,SYSTRAN.4846,1,1
eng,deu,452,TALP-UPC.4830,online-A.0,1,1
eng,deu,452,TALP-UPC.4830,LIUM-NMT.4733,1,1
eng,deu,452,TALP-UPC.4830,online-B.0,1,1
eng,deu,452,TALP-UPC.4830,online-G.0,1,1
eng,deu,452,TALP-UPC.4830,RWTH-nmt-ensemble.4920,1,1
eng,deu,452,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,452,C-3MA.4958,online-A.0,1,1
eng,deu,452,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,452,C-3MA.4958,online-B.0,1,1
eng,deu,452,C-3MA.4958,online-G.0,1,1
eng,deu,452,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,452,SYSTRAN.4846,online-A.0,1,1
eng,deu,452,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,452,SYSTRAN.4846,online-B.0,2,1
eng,deu,452,SYSTRAN.4846,online-G.0,2,1
eng,deu,452,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,452,online-A.0,LIUM-NMT.4733,1,1
eng,deu,452,online-A.0,online-B.0,1,1
eng,deu,452,online-A.0,online-G.0,1,1
eng,deu,452,online-A.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,452,LIUM-NMT.4733,online-B.0,1,1
eng,deu,452,LIUM-NMT.4733,online-G.0,1,1
eng,deu,452,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,452,online-B.0,online-G.0,1,1
eng,deu,452,online-B.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,452,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1343,TALP-UPC.4830,online-F.0,2,1
eng,deu,1343,TALP-UPC.4830,C-3MA.4958,2,1
eng,deu,1343,TALP-UPC.4830,SYSTRAN.4846,2,1
eng,deu,1343,TALP-UPC.4830,online-A.0,2,1
eng,deu,1343,TALP-UPC.4830,LIUM-NMT.4733,2,1
eng,deu,1343,TALP-UPC.4830,KIT.4951,2,1
eng,deu,1343,TALP-UPC.4830,online-G.0,2,1
eng,deu,1343,TALP-UPC.4830,RWTH-nmt-ensemble.4920,2,1
eng,deu,1343,TALP-UPC.4830,uedin-nmt.4723,2,1
eng,deu,1343,online-F.0,C-3MA.4958,1,1
eng,deu,1343,online-F.0,SYSTRAN.4846,1,1
eng,deu,1343,online-F.0,online-A.0,2,1
eng,deu,1343,online-F.0,LIUM-NMT.4733,1,1
eng,deu,1343,online-F.0,KIT.4951,1,1
eng,deu,1343,online-F.0,online-G.0,1,1
eng,deu,1343,online-F.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1343,online-F.0,uedin-nmt.4723,1,1
eng,deu,1343,C-3MA.4958,SYSTRAN.4846,1,1
eng,deu,1343,C-3MA.4958,online-A.0,2,1
eng,deu,1343,C-3MA.4958,LIUM-NMT.4733,1,1
eng,deu,1343,C-3MA.4958,KIT.4951,1,1
eng,deu,1343,C-3MA.4958,online-G.0,1,1
eng,deu,1343,C-3MA.4958,RWTH-nmt-ensemble.4920,1,1
eng,deu,1343,C-3MA.4958,uedin-nmt.4723,1,1
eng,deu,1343,SYSTRAN.4846,online-A.0,2,1
eng,deu,1343,SYSTRAN.4846,LIUM-NMT.4733,1,1
eng,deu,1343,SYSTRAN.4846,KIT.4951,1,1
eng,deu,1343,SYSTRAN.4846,online-G.0,1,1
eng,deu,1343,SYSTRAN.4846,RWTH-nmt-ensemble.4920,1,1
eng,deu,1343,SYSTRAN.4846,uedin-nmt.4723,1,1
eng,deu,1343,online-A.0,LIUM-NMT.4733,1,1
eng,deu,1343,online-A.0,KIT.4951,1,2
eng,deu,1343,online-A.0,online-G.0,1,2
eng,deu,1343,online-A.0,RWTH-nmt-ensemble.4920,1,2
eng,deu,1343,online-A.0,uedin-nmt.4723,1,2
eng,deu,1343,LIUM-NMT.4733,KIT.4951,1,1
eng,deu,1343,LIUM-NMT.4733,online-G.0,1,1
eng,deu,1343,LIUM-NMT.4733,RWTH-nmt-ensemble.4920,1,1
eng,deu,1343,LIUM-NMT.4733,uedin-nmt.4723,1,1
eng,deu,1343,KIT.4951,online-G.0,1,1
eng,deu,1343,KIT.4951,RWTH-nmt-ensemble.4920,1,1
eng,deu,1343,KIT.4951,uedin-nmt.4723,1,1
eng,deu,1343,online-G.0,RWTH-nmt-ensemble.4920,1,1
eng,deu,1343,online-G.0,uedin-nmt.4723,1,1
eng,deu,1343,RWTH-nmt-ensemble.4920,uedin-nmt.4723,1,1
eng,deu,1344,TALP-UPC.4830,online-F.0,1,1
eng,deu,1344,TALP-UPC.4830,online-A.0,1,1
